@RELATION traces 

@ATTRIBUTE program 	{chess, gantt, itrust, jhotdraw}
@ATTRIBUTE RequirementID	REAL
@ATTRIBUTE MethodID REAL 


@DATA
itrust,6,797
itrust,7,797
itrust,8,797
itrust,9,797
itrust,20,797
itrust,21,797
itrust,22,807
itrust,23,807
itrust,24,807
itrust,25,807
itrust,26,807
itrust,27,807
itrust,28,807
itrust,29,807
itrust,30,807
itrust,31,807
itrust,10,807
itrust,32,807
itrust,11,807
itrust,33,807
itrust,12,807
itrust,34,807
itrust,13,807
itrust,14,807
itrust,15,807
itrust,16,807
itrust,17,807
itrust,18,807
itrust,19,807
itrust,1,807
itrust,2,807
itrust,3,807
itrust,4,807
itrust,5,807
itrust,6,807
itrust,7,807
itrust,8,807
itrust,9,807
itrust,20,807
itrust,21,807
itrust,22,808
itrust,23,808
itrust,24,808
itrust,25,808
itrust,26,808
itrust,27,808
itrust,28,808
itrust,29,808
itrust,30,808
itrust,31,808
itrust,10,808
itrust,32,808
itrust,11,808
itrust,33,808
itrust,12,808
itrust,34,808
itrust,13,808
itrust,14,808
itrust,15,808
itrust,16,808
itrust,17,808
itrust,18,808
itrust,19,808
itrust,1,808
itrust,2,808
itrust,3,808
itrust,4,808
itrust,5,808
itrust,6,808
itrust,7,808
itrust,8,808
itrust,9,808
itrust,20,808
itrust,21,808
itrust,22,809
itrust,23,809
itrust,24,809
itrust,25,809
itrust,26,809
itrust,27,809
itrust,28,809
itrust,29,809
itrust,30,809
itrust,31,809
itrust,10,809
itrust,32,809
itrust,11,809
itrust,33,809
itrust,12,809
itrust,34,809
itrust,13,809
itrust,14,809
itrust,15,809
itrust,16,809
itrust,17,809
itrust,18,809
itrust,19,809
itrust,1,809
itrust,2,809
itrust,3,809
itrust,4,809
itrust,5,809
itrust,6,809
itrust,7,809
itrust,8,809
itrust,9,809
itrust,20,809
itrust,21,809
itrust,22,810
itrust,23,810
itrust,24,810
itrust,25,810
itrust,26,810
itrust,27,810
itrust,28,810
itrust,29,810
itrust,30,810
itrust,31,810
itrust,10,810
itrust,32,810
itrust,11,810
itrust,33,810
itrust,12,810
itrust,34,810
itrust,13,810
itrust,14,810
itrust,15,810
itrust,16,810
itrust,17,810
itrust,18,810
itrust,19,810
itrust,1,810
itrust,2,810
itrust,3,810
itrust,4,810
itrust,5,810
itrust,6,810
itrust,7,810
itrust,8,810
itrust,9,810
itrust,20,810
itrust,21,810
itrust,22,811
itrust,23,811
itrust,24,811
itrust,25,811
itrust,26,811
itrust,27,811
itrust,28,811
itrust,29,811
itrust,30,811
itrust,31,811
itrust,10,811
itrust,32,811
itrust,11,811
itrust,33,811
itrust,12,811
itrust,34,811
itrust,13,811
itrust,14,811
itrust,15,811
itrust,16,811
itrust,17,811
itrust,18,811
itrust,19,811
itrust,1,811
itrust,2,811
itrust,3,811
itrust,4,811
itrust,5,811
itrust,6,811
itrust,7,811
itrust,8,811
itrust,9,811
itrust,20,811
itrust,21,811
itrust,22,813
itrust,23,813
itrust,24,813
itrust,25,813
itrust,26,813
itrust,27,813
itrust,28,813
itrust,29,813
itrust,30,813
itrust,31,813
itrust,10,813
itrust,32,813
itrust,11,813
itrust,33,813
itrust,12,813
itrust,34,813
itrust,13,813
itrust,14,813
itrust,15,813
itrust,16,813
itrust,17,813
itrust,18,813
itrust,19,813
itrust,1,813
itrust,2,813
itrust,3,813
itrust,4,813
itrust,5,813
itrust,6,813
itrust,7,813
itrust,8,813
itrust,9,813
itrust,20,813
itrust,21,813
itrust,22,833
itrust,23,833
itrust,24,833
itrust,25,833
itrust,26,833
itrust,27,833
itrust,28,833
itrust,29,833
itrust,30,833
itrust,31,833
itrust,10,833
itrust,32,833
itrust,11,833
itrust,33,833
itrust,12,833
itrust,34,833
itrust,13,833
itrust,14,833
itrust,15,833
itrust,16,833
itrust,17,833
itrust,18,833
itrust,19,833
itrust,1,833
itrust,2,833
itrust,3,833
itrust,4,833
itrust,5,833
itrust,6,833
itrust,7,833
itrust,8,833
itrust,9,833
itrust,20,833
itrust,21,833
itrust,22,857
itrust,23,857
itrust,24,857
itrust,25,857
itrust,26,857
itrust,27,857
itrust,28,857
itrust,29,857
itrust,30,857
itrust,31,857
itrust,10,857
itrust,32,857
itrust,11,857
itrust,33,857
itrust,12,857
itrust,34,857
itrust,13,857
itrust,14,857
itrust,15,857
itrust,16,857
itrust,17,857
itrust,18,857
itrust,19,857
itrust,1,857
itrust,2,857
itrust,3,857
itrust,4,857
itrust,5,857
itrust,6,857
itrust,7,857
itrust,8,857
itrust,9,857
itrust,20,857
itrust,21,857
itrust,22,870
itrust,23,870
itrust,24,870
itrust,25,870
itrust,26,870
itrust,27,870
itrust,28,870
itrust,29,870
itrust,30,870
itrust,31,870
itrust,10,870
itrust,32,870
itrust,11,870
itrust,33,870
itrust,12,870
itrust,34,870
itrust,13,870
itrust,14,870
itrust,15,870
itrust,16,870
itrust,17,870
itrust,18,870
itrust,19,870
itrust,1,870
itrust,2,870
itrust,3,870
itrust,4,870
itrust,5,870
itrust,6,870
itrust,7,870
itrust,8,870
itrust,9,870
itrust,20,870
itrust,21,870
itrust,22,878
itrust,23,878
itrust,24,878
itrust,25,878
itrust,26,878
itrust,27,878
itrust,28,878
itrust,29,878
itrust,30,878
itrust,31,878
itrust,10,878
itrust,32,878
itrust,11,878
itrust,33,878
itrust,12,878
itrust,34,878
itrust,13,878
itrust,14,878
itrust,15,878
itrust,16,878
itrust,17,878
itrust,18,878
itrust,19,878
itrust,1,878
itrust,2,878
itrust,3,878
itrust,4,878
itrust,5,878
itrust,6,878
itrust,7,878
itrust,8,878
itrust,9,878
itrust,20,878
itrust,21,878
itrust,22,883
itrust,23,883
itrust,24,883
itrust,25,883
itrust,26,883
itrust,27,883
itrust,28,883
itrust,29,883
itrust,30,883
itrust,31,883
itrust,10,883
itrust,32,883
itrust,11,883
itrust,33,883
itrust,12,883
itrust,34,883
itrust,13,883
itrust,14,883
itrust,15,883
itrust,16,883
itrust,17,883
itrust,18,883
itrust,19,883
itrust,1,883
itrust,2,883
itrust,3,883
itrust,4,883
itrust,5,883
itrust,6,883
itrust,7,883
itrust,8,883
itrust,9,883
itrust,20,883
itrust,21,883
itrust,22,895
itrust,23,895
itrust,24,895
itrust,25,895
itrust,26,895
itrust,27,895
itrust,28,895
itrust,29,895
itrust,30,895
itrust,31,895
itrust,10,895
itrust,32,895
itrust,11,895
itrust,33,895
itrust,12,895
itrust,34,895
itrust,13,895
itrust,14,895
itrust,15,895
itrust,16,895
itrust,17,895
itrust,18,895
itrust,19,895
itrust,1,895
itrust,2,895
itrust,3,895
itrust,4,895
itrust,5,895
itrust,6,895
itrust,7,895
itrust,8,895
itrust,9,895
itrust,20,895
itrust,21,895
itrust,22,896
itrust,23,896
itrust,24,896
itrust,25,896
itrust,26,896
itrust,27,896
itrust,28,896
itrust,29,896
itrust,30,896
itrust,31,896
itrust,10,896
itrust,32,896
itrust,11,896
itrust,33,896
itrust,12,896
itrust,34,896
itrust,13,896
itrust,14,896
itrust,15,896
itrust,16,896
itrust,17,896
itrust,18,896
itrust,19,896
itrust,1,896
itrust,2,896
itrust,3,896
itrust,4,896
itrust,5,896
itrust,6,896
itrust,7,896
itrust,8,896
itrust,9,896
itrust,20,896
itrust,21,896
itrust,22,897
itrust,23,897
itrust,24,897
itrust,25,897
itrust,26,897
itrust,27,897
itrust,28,897
itrust,29,897
itrust,30,897
itrust,31,897
itrust,10,897
itrust,32,897
itrust,11,897
itrust,33,897
itrust,12,897
itrust,34,897
itrust,13,897
itrust,14,897
itrust,15,897
itrust,16,897
itrust,17,897
itrust,18,897
itrust,19,897
itrust,1,897
itrust,2,897
itrust,3,897
itrust,4,897
itrust,5,897
itrust,6,897
itrust,7,897
itrust,8,897
itrust,9,897
itrust,20,897
itrust,21,897
itrust,22,912
itrust,23,912
itrust,24,912
itrust,25,912
itrust,26,912
itrust,27,912
itrust,28,912
itrust,29,912
itrust,30,912
itrust,31,912
itrust,10,912
itrust,32,912
itrust,11,912
itrust,33,912
itrust,12,912
itrust,34,912
itrust,13,912
itrust,14,912
itrust,15,912
itrust,16,912
itrust,17,912
itrust,18,912
itrust,19,912
itrust,1,912
itrust,2,912
itrust,3,912
itrust,4,912
itrust,5,912
itrust,6,912
itrust,7,912
itrust,8,912
itrust,9,912
itrust,20,912
itrust,21,912
itrust,22,913
itrust,23,913
itrust,24,913
itrust,25,913
itrust,26,913
itrust,27,913
itrust,28,913
itrust,29,913
itrust,30,913
itrust,31,913
itrust,10,913
itrust,32,913
itrust,11,913
itrust,33,913
itrust,12,913
itrust,34,913
itrust,13,913
itrust,14,913
itrust,15,913
itrust,16,913
itrust,17,913
itrust,18,913
itrust,19,913
itrust,1,913
itrust,2,913
itrust,3,913
itrust,4,913
itrust,5,913
itrust,6,913
itrust,7,913
itrust,8,913
itrust,9,913
itrust,20,913
itrust,21,913
itrust,22,924
itrust,23,924
itrust,24,924
itrust,25,924
itrust,26,924
itrust,27,924
itrust,28,924
itrust,29,924
itrust,30,924
itrust,31,924
itrust,10,924
itrust,32,924
itrust,11,924
itrust,33,924
itrust,12,924
itrust,34,924
itrust,13,924
itrust,14,924
itrust,15,924
itrust,16,924
itrust,17,924
itrust,18,924
itrust,19,924
itrust,1,924
itrust,2,924
itrust,3,924
itrust,4,924
itrust,5,924
itrust,6,924
itrust,7,924
itrust,8,924
itrust,9,924
itrust,20,924
itrust,21,924
itrust,22,927
itrust,23,927
itrust,24,927
itrust,25,927
itrust,26,927
itrust,27,927
itrust,28,927
itrust,29,927
itrust,30,927
itrust,31,927
itrust,10,927
itrust,32,927
itrust,11,927
itrust,33,927
itrust,12,927
itrust,34,927
itrust,13,927
itrust,14,927
itrust,15,927
itrust,16,927
itrust,17,927
itrust,18,927
itrust,19,927
itrust,1,927
itrust,2,927
itrust,3,927
itrust,4,927
itrust,5,927
itrust,6,927
itrust,7,927
itrust,8,927
itrust,9,927
itrust,20,927
itrust,21,927
itrust,22,944
itrust,23,944
itrust,24,944
itrust,25,944
itrust,26,944
itrust,27,944
itrust,28,944
itrust,29,944
itrust,30,944
itrust,31,944
itrust,10,944
itrust,32,944
itrust,11,944
itrust,33,944
itrust,12,944
itrust,34,944
itrust,13,944
itrust,14,944
itrust,15,944
itrust,16,944
itrust,17,944
itrust,18,944
itrust,19,944
itrust,1,944
itrust,2,944
itrust,3,944
itrust,4,944
itrust,5,944
itrust,6,944
itrust,7,944
itrust,8,944
itrust,9,944
itrust,20,944
itrust,21,944
itrust,22,947
itrust,23,947
itrust,24,947
itrust,25,947
itrust,26,947
itrust,27,947
itrust,28,947
itrust,29,947
itrust,30,947
itrust,31,947
itrust,10,947
itrust,32,947
itrust,11,947
itrust,33,947
itrust,12,947
itrust,34,947
itrust,13,947
itrust,14,947
itrust,15,947
itrust,16,947
itrust,17,947
itrust,18,947
itrust,19,947
itrust,1,947
itrust,2,947
itrust,3,947
itrust,4,947
itrust,5,947
itrust,6,947
itrust,7,947
itrust,8,947
itrust,9,947
itrust,20,947
itrust,21,947
itrust,22,1029
itrust,23,1029
itrust,24,1029
itrust,25,1029
itrust,26,1029
itrust,27,1029
itrust,28,1029
itrust,29,1029
itrust,30,1029
itrust,31,1029
itrust,10,1029
itrust,32,1029
itrust,11,1029
itrust,33,1029
itrust,12,1029
itrust,34,1029
itrust,13,1029
itrust,14,1029
itrust,15,1029
itrust,16,1029
itrust,17,1029
itrust,18,1029
itrust,19,1029
itrust,1,1029
itrust,2,1029
itrust,3,1029
itrust,4,1029
itrust,5,1029
itrust,6,1029
itrust,7,1029
itrust,8,1029
itrust,9,1029
itrust,20,1029
itrust,21,1029
itrust,22,1037
itrust,23,1037
itrust,24,1037
itrust,25,1037
itrust,26,1037
itrust,27,1037
itrust,28,1037
itrust,29,1037
itrust,30,1037
itrust,31,1037
itrust,10,1037
itrust,32,1037
itrust,11,1037
itrust,33,1037
itrust,12,1037
itrust,34,1037
itrust,13,1037
itrust,14,1037
itrust,15,1037
itrust,16,1037
itrust,17,1037
itrust,18,1037
itrust,19,1037
itrust,1,1037
itrust,2,1037
itrust,3,1037
itrust,4,1037
itrust,5,1037
itrust,6,1037
itrust,7,1037
itrust,8,1037
itrust,9,1037
itrust,20,1037
itrust,21,1037
itrust,22,1069
itrust,23,1069
itrust,24,1069
itrust,25,1069
itrust,26,1069
itrust,27,1069
itrust,28,1069
itrust,29,1069
itrust,30,1069
itrust,31,1069
itrust,10,1069
itrust,32,1069
itrust,11,1069
itrust,33,1069
itrust,12,1069
itrust,34,1069
itrust,13,1069
itrust,14,1069
itrust,15,1069
itrust,16,1069
itrust,17,1069
itrust,18,1069
itrust,19,1069
itrust,1,1069
itrust,2,1069
itrust,3,1069
itrust,4,1069
itrust,5,1069
itrust,6,1069
itrust,7,1069
itrust,8,1069
itrust,9,1069
itrust,20,1069
itrust,21,1069
itrust,22,1106
itrust,23,1106
itrust,24,1106
itrust,25,1106
itrust,26,1106
itrust,27,1106
itrust,28,1106
itrust,29,1106
itrust,30,1106
itrust,31,1106
itrust,10,1106
itrust,32,1106
itrust,11,1106
itrust,33,1106
itrust,12,1106
itrust,34,1106
itrust,13,1106
itrust,14,1106
itrust,15,1106
itrust,16,1106
itrust,17,1106
itrust,18,1106
itrust,19,1106
itrust,1,1106
itrust,2,1106
itrust,3,1106
itrust,4,1106
itrust,5,1106
itrust,6,1106
itrust,7,1106
itrust,8,1106
itrust,9,1106
itrust,20,1106
itrust,21,1106
itrust,22,1107
itrust,23,1107
itrust,24,1107
itrust,25,1107
itrust,26,1107
itrust,27,1107
itrust,28,1107
itrust,29,1107
itrust,30,1107
itrust,31,1107
itrust,10,1107
itrust,32,1107
itrust,11,1107
itrust,33,1107
itrust,12,1107
itrust,34,1107
itrust,13,1107
itrust,14,1107
itrust,15,1107
itrust,16,1107
itrust,17,1107
itrust,18,1107
itrust,19,1107
itrust,1,1107
itrust,2,1107
itrust,3,1107
itrust,4,1107
itrust,5,1107
itrust,6,1107
itrust,7,1107
itrust,8,1107
itrust,9,1107
itrust,20,1107
itrust,21,1107
itrust,22,1108
itrust,23,1108
itrust,24,1108
itrust,25,1108
itrust,26,1108
itrust,27,1108
itrust,28,1108
itrust,29,1108
itrust,30,1108
itrust,31,1108
itrust,10,1108
itrust,32,1108
itrust,11,1108
itrust,33,1108
itrust,12,1108
itrust,34,1108
itrust,13,1108
itrust,14,1108
itrust,15,1108
itrust,16,1108
itrust,17,1108
itrust,18,1108
itrust,19,1108
itrust,1,1108
itrust,2,1108
itrust,3,1108
itrust,4,1108
itrust,5,1108
itrust,6,1108
itrust,7,1108
itrust,8,1108
itrust,9,1108
itrust,20,1108
itrust,21,1108
itrust,22,1109
itrust,23,1109
itrust,24,1109
itrust,25,1109
itrust,26,1109
itrust,27,1109
itrust,28,1109
itrust,29,1109
itrust,30,1109
itrust,31,1109
itrust,10,1109
itrust,32,1109
itrust,11,1109
itrust,33,1109
itrust,12,1109
itrust,34,1109
itrust,13,1109
itrust,14,1109
itrust,15,1109
itrust,16,1109
itrust,17,1109
itrust,18,1109
itrust,19,1109
itrust,1,1109
itrust,2,1109
itrust,3,1109
itrust,4,1109
itrust,5,1109
itrust,6,1109
itrust,7,1109
itrust,8,1109
itrust,9,1109
itrust,20,1109
itrust,21,1109
itrust,22,1111
itrust,23,1111
itrust,24,1111
itrust,25,1111
itrust,26,1111
itrust,27,1111
itrust,28,1111
itrust,29,1111
itrust,30,1111
itrust,31,1111
itrust,10,1111
itrust,32,1111
itrust,11,1111
itrust,33,1111
itrust,12,1111
itrust,34,1111
itrust,13,1111
itrust,14,1111
itrust,15,1111
itrust,16,1111
itrust,17,1111
itrust,18,1111
itrust,19,1111
itrust,1,1111
itrust,2,1111
itrust,3,1111
itrust,4,1111
itrust,5,1111
itrust,6,1111
itrust,7,1111
itrust,8,1111
itrust,9,1111
itrust,20,1111
itrust,21,1111
itrust,22,1113
itrust,23,1113
itrust,24,1113
itrust,25,1113
itrust,26,1113
itrust,27,1113
itrust,28,1113
itrust,29,1113
itrust,30,1113
itrust,31,1113
itrust,10,1113
itrust,32,1113
itrust,11,1113
itrust,33,1113
itrust,12,1113
itrust,34,1113
itrust,13,1113
itrust,14,1113
itrust,15,1113
itrust,16,1113
itrust,17,1113
itrust,18,1113
itrust,19,1113
itrust,1,1113
itrust,2,1113
itrust,3,1113
itrust,4,1113
itrust,5,1113
itrust,6,1113
itrust,7,1113
itrust,8,1113
itrust,9,1113
itrust,20,1113
itrust,21,1113
itrust,22,1115
itrust,23,1115
itrust,24,1115
itrust,25,1115
itrust,26,1115
itrust,27,1115
itrust,28,1115
itrust,29,1115
itrust,30,1115
itrust,31,1115
itrust,10,1115
itrust,32,1115
itrust,11,1115
itrust,33,1115
itrust,12,1115
itrust,34,1115
itrust,13,1115
itrust,14,1115
itrust,15,1115
itrust,16,1115
itrust,17,1115
itrust,18,1115
itrust,19,1115
itrust,1,1115
itrust,2,1115
itrust,3,1115
itrust,4,1115
itrust,5,1115
itrust,6,1115
itrust,7,1115
itrust,8,1115
itrust,9,1115
itrust,20,1115
itrust,21,1115
itrust,22,1116
itrust,23,1116
itrust,24,1116
itrust,25,1116
itrust,26,1116
itrust,27,1116
itrust,28,1116
itrust,29,1116
itrust,30,1116
itrust,31,1116
itrust,10,1116
itrust,32,1116
itrust,11,1116
itrust,33,1116
itrust,12,1116
itrust,34,1116
itrust,13,1116
itrust,14,1116
itrust,15,1116
itrust,16,1116
itrust,17,1116
itrust,18,1116
itrust,19,1116
itrust,1,1116
itrust,2,1116
itrust,3,1116
itrust,4,1116
itrust,5,1116
itrust,6,1116
itrust,7,1116
itrust,8,1116
itrust,9,1116
itrust,20,1116
itrust,21,1116
itrust,22,1117
itrust,23,1117
itrust,24,1117
itrust,25,1117
itrust,26,1117
itrust,27,1117
itrust,28,1117
itrust,29,1117
itrust,30,1117
itrust,31,1117
itrust,10,1117
itrust,32,1117
itrust,11,1117
itrust,33,1117
itrust,12,1117
itrust,34,1117
itrust,13,1117
itrust,14,1117
itrust,15,1117
itrust,16,1117
itrust,17,1117
itrust,18,1117
itrust,19,1117
itrust,1,1117
itrust,2,1117
itrust,3,1117
itrust,4,1117
itrust,5,1117
itrust,6,1117
itrust,7,1117
itrust,8,1117
itrust,9,1117
itrust,20,1117
itrust,21,1117
itrust,22,1121
itrust,23,1121
itrust,24,1121
itrust,25,1121
itrust,26,1121
itrust,27,1121
itrust,28,1121
itrust,29,1121
itrust,30,1121
itrust,31,1121
itrust,10,1121
itrust,32,1121
itrust,11,1121
itrust,33,1121
itrust,12,1121
itrust,34,1121
itrust,13,1121
itrust,14,1121
itrust,15,1121
itrust,16,1121
itrust,17,1121
itrust,18,1121
itrust,19,1121
itrust,1,1121
itrust,2,1121
itrust,3,1121
itrust,4,1121
itrust,5,1121
itrust,6,1121
itrust,7,1121
itrust,8,1121
itrust,9,1121
itrust,20,1121
itrust,21,1121
itrust,22,1122
itrust,23,1122
itrust,24,1122
itrust,25,1122
itrust,26,1122
itrust,27,1122
itrust,28,1122
itrust,29,1122
itrust,30,1122
itrust,31,1122
itrust,10,1122
itrust,32,1122
itrust,11,1122
itrust,33,1122
itrust,12,1122
itrust,34,1122
itrust,13,1122
itrust,14,1122
itrust,15,1122
itrust,16,1122
itrust,17,1122
itrust,18,1122
itrust,19,1122
itrust,1,1122
itrust,2,1122
itrust,3,1122
itrust,4,1122
itrust,5,1122
itrust,6,1122
itrust,7,1122
itrust,8,1122
itrust,9,1122
itrust,20,1122
itrust,21,1122
itrust,22,1123
itrust,23,1123
itrust,24,1123
itrust,25,1123
itrust,26,1123
itrust,27,1123
itrust,28,1123
itrust,29,1123
itrust,30,1123
itrust,31,1123
itrust,10,1123
itrust,32,1123
itrust,11,1123
itrust,33,1123
itrust,12,1123
itrust,34,1123
itrust,13,1123
itrust,14,1123
itrust,15,1123
itrust,16,1123
itrust,17,1123
itrust,18,1123
itrust,19,1123
itrust,1,1123
itrust,2,1123
itrust,3,1123
itrust,4,1123
itrust,5,1123
itrust,6,1123
itrust,7,1123
itrust,8,1123
itrust,9,1123
itrust,20,1123
itrust,21,1123
itrust,22,1158
itrust,23,1158
itrust,24,1158
itrust,25,1158
itrust,26,1158
itrust,27,1158
itrust,28,1158
itrust,29,1158
itrust,30,1158
itrust,31,1158
itrust,10,1158
itrust,32,1158
itrust,11,1158
itrust,33,1158
itrust,12,1158
itrust,34,1158
itrust,13,1158
itrust,14,1158
itrust,15,1158
itrust,16,1158
itrust,17,1158
itrust,18,1158
itrust,19,1158
itrust,1,1158
itrust,2,1158
itrust,3,1158
itrust,4,1158
itrust,5,1158
itrust,6,1158
itrust,7,1158
itrust,8,1158
itrust,9,1158
itrust,20,1158
itrust,21,1158
itrust,22,1160
itrust,23,1160
itrust,24,1160
itrust,25,1160
itrust,26,1160
itrust,27,1160
itrust,28,1160
itrust,29,1160
itrust,30,1160
itrust,31,1160
itrust,10,1160
itrust,32,1160
itrust,11,1160
itrust,33,1160
itrust,12,1160
itrust,34,1160
itrust,13,1160
itrust,14,1160
itrust,15,1160
itrust,16,1160
itrust,17,1160
itrust,18,1160
itrust,19,1160
itrust,1,1160
itrust,2,1160
itrust,3,1160
itrust,4,1160
itrust,5,1160
itrust,6,1160
itrust,7,1160
itrust,8,1160
itrust,9,1160
itrust,20,1160
itrust,21,1160
itrust,22,1161
itrust,23,1161
itrust,24,1161
itrust,25,1161
itrust,26,1161
itrust,27,1161
itrust,28,1161
itrust,29,1161
itrust,30,1161
itrust,31,1161
itrust,10,1161
itrust,32,1161
itrust,11,1161
itrust,33,1161
itrust,12,1161
itrust,34,1161
itrust,13,1161
itrust,14,1161
itrust,15,1161
itrust,16,1161
itrust,17,1161
itrust,18,1161
itrust,19,1161
itrust,1,1161
itrust,2,1161
itrust,3,1161
itrust,4,1161
itrust,5,1161
itrust,6,1161
itrust,7,1161
itrust,8,1161
itrust,9,1161
itrust,20,1161
itrust,21,1161
itrust,22,1162
itrust,23,1162
itrust,24,1162
itrust,25,1162
itrust,26,1162
itrust,27,1162
itrust,28,1162
itrust,29,1162
itrust,30,1162
itrust,31,1162
itrust,10,1162
itrust,32,1162
itrust,11,1162
itrust,33,1162
itrust,12,1162
itrust,34,1162
itrust,13,1162
itrust,14,1162
itrust,15,1162
itrust,16,1162
itrust,17,1162
itrust,18,1162
itrust,19,1162
itrust,1,1162
itrust,2,1162
itrust,3,1162
itrust,4,1162
itrust,5,1162
itrust,6,1162
itrust,7,1162
itrust,8,1162
itrust,9,1162
itrust,20,1162
itrust,21,1162
itrust,22,1172
itrust,23,1172
itrust,24,1172
itrust,25,1172
itrust,26,1172
itrust,27,1172
itrust,28,1172
itrust,29,1172
itrust,30,1172
itrust,31,1172
itrust,10,1172
itrust,32,1172
itrust,11,1172
itrust,33,1172
itrust,12,1172
itrust,34,1172
itrust,13,1172
itrust,14,1172
itrust,15,1172
itrust,16,1172
itrust,17,1172
itrust,18,1172
itrust,19,1172
itrust,1,1172
itrust,2,1172
itrust,3,1172
itrust,4,1172
itrust,5,1172
itrust,6,1172
itrust,7,1172
itrust,8,1172
itrust,9,1172
itrust,20,1172
itrust,21,1172
itrust,22,1173
itrust,23,1173
itrust,24,1173
itrust,25,1173
itrust,26,1173
itrust,27,1173
itrust,28,1173
itrust,29,1173
itrust,30,1173
itrust,31,1173
itrust,10,1173
itrust,32,1173
itrust,11,1173
itrust,33,1173
itrust,12,1173
itrust,34,1173
itrust,13,1173
itrust,14,1173
itrust,15,1173
itrust,16,1173
itrust,17,1173
itrust,18,1173
itrust,19,1173
itrust,1,1173
itrust,2,1173
itrust,3,1173
itrust,4,1173
itrust,5,1173
itrust,6,1173
itrust,7,1173
itrust,8,1173
itrust,9,1173
itrust,20,1173
itrust,21,1173
itrust,22,1174
itrust,23,1174
itrust,24,1174
itrust,25,1174
itrust,26,1174
itrust,27,1174
itrust,28,1174
itrust,29,1174
itrust,30,1174
itrust,31,1174
itrust,10,1174
itrust,32,1174
itrust,11,1174
itrust,33,1174
itrust,12,1174
itrust,34,1174
itrust,13,1174
itrust,14,1174
itrust,15,1174
itrust,16,1174
itrust,17,1174
itrust,18,1174
itrust,19,1174
itrust,1,1174
itrust,2,1174
itrust,3,1174
itrust,4,1174
itrust,5,1174
itrust,6,1174
itrust,7,1174
itrust,8,1174
itrust,9,1174
itrust,20,1174
itrust,21,1174
itrust,22,1218
itrust,23,1218
itrust,24,1218
itrust,25,1218
itrust,26,1218
itrust,27,1218
itrust,28,1218
itrust,29,1218
itrust,30,1218
itrust,31,1218
itrust,10,1218
itrust,32,1218
itrust,11,1218
itrust,33,1218
itrust,12,1218
itrust,34,1218
itrust,13,1218
itrust,14,1218
itrust,15,1218
itrust,16,1218
itrust,17,1218
itrust,18,1218
itrust,19,1218
itrust,1,1218
itrust,2,1218
itrust,3,1218
itrust,4,1218
itrust,5,1218
itrust,6,1218
itrust,7,1218
itrust,8,1218
itrust,9,1218
itrust,20,1218
itrust,21,1218
itrust,22,1250
itrust,23,1250
itrust,24,1250
itrust,25,1250
itrust,26,1250
itrust,27,1250
itrust,28,1250
itrust,29,1250
itrust,30,1250
itrust,31,1250
itrust,10,1250
itrust,32,1250
itrust,11,1250
itrust,33,1250
itrust,12,1250
itrust,34,1250
itrust,13,1250
itrust,14,1250
itrust,15,1250
itrust,16,1250
itrust,17,1250
itrust,18,1250
itrust,19,1250
itrust,1,1250
itrust,2,1250
itrust,3,1250
itrust,4,1250
itrust,5,1250
itrust,6,1250
itrust,7,1250
itrust,8,1250
itrust,9,1250
itrust,20,1250
itrust,21,1250
itrust,22,1259
itrust,23,1259
itrust,24,1259
itrust,25,1259
itrust,26,1259
itrust,27,1259
itrust,28,1259
itrust,29,1259
itrust,30,1259
itrust,31,1259
itrust,10,1259
itrust,32,1259
itrust,11,1259
itrust,33,1259
itrust,12,1259
itrust,34,1259
itrust,13,1259
itrust,14,1259
itrust,15,1259
itrust,16,1259
itrust,17,1259
itrust,18,1259
itrust,19,1259
itrust,1,1259
itrust,2,1259
itrust,3,1259
itrust,4,1259
itrust,5,1259
itrust,6,1259
itrust,7,1259
itrust,8,1259
itrust,9,1259
itrust,20,1259
itrust,21,1259
itrust,22,1280
itrust,23,1280
itrust,24,1280
itrust,25,1280
itrust,26,1280
itrust,27,1280
itrust,28,1280
itrust,29,1280
itrust,30,1280
itrust,31,1280
itrust,10,1280
itrust,32,1280
itrust,11,1280
itrust,33,1280
itrust,12,1280
itrust,34,1280
itrust,13,1280
itrust,14,1280
itrust,15,1280
itrust,16,1280
itrust,17,1280
itrust,18,1280
itrust,19,1280
itrust,1,1280
itrust,2,1280
itrust,3,1280
itrust,4,1280
itrust,5,1280
itrust,6,1280
itrust,7,1280
itrust,8,1280
itrust,9,1280
itrust,20,1280
itrust,21,1280
itrust,22,1281
itrust,23,1281
itrust,24,1281
itrust,25,1281
itrust,26,1281
itrust,27,1281
itrust,28,1281
itrust,29,1281
itrust,30,1281
itrust,31,1281
itrust,10,1281
itrust,32,1281
itrust,11,1281
itrust,33,1281
itrust,12,1281
itrust,34,1281
itrust,13,1281
itrust,14,1281
itrust,15,1281
itrust,16,1281
itrust,17,1281
itrust,18,1281
itrust,19,1281
itrust,1,1281
itrust,2,1281
itrust,3,1281
itrust,4,1281
itrust,5,1281
itrust,6,1281
itrust,7,1281
itrust,8,1281
itrust,9,1281
itrust,20,1281
itrust,21,1281
itrust,22,1284
itrust,23,1284
itrust,24,1284
itrust,25,1284
itrust,26,1284
itrust,27,1284
itrust,28,1284
itrust,29,1284
itrust,30,1284
itrust,31,1284
itrust,10,1284
itrust,32,1284
itrust,11,1284
itrust,33,1284
itrust,12,1284
itrust,34,1284
itrust,13,1284
itrust,14,1284
